id,name,X2019,TRACTCE,BLKGRPCE,TRACT-BG,City,City2,Hood
1500000US060730156021,"Block Group 1, Census Tract 156.02, San Diego County, California",1294,15602,1,15602-1,,,El Cajon
1500000US060730156022,"Block Group 2, Census Tract 156.02, San Diego County, California",1138,15602,2,15602-2,,,El Cajon
1500000US060730157011,"Block Group 1, Census Tract 157.01, San Diego County, California",1729,15701,1,15701-1,,,El Cajon
1500000US060730157012,"Block Group 2, Census Tract 157.01, San Diego County, California",2506,15701,2,15701-2,,,El Cajon
1500000US060730157013,"Block Group 3, Census Tract 157.01, San Diego County, California",1731,15701,3,15701-3,,,El Cajon
1500000US060730157031,"Block Group 1, Census Tract 157.03, San Diego County, California",1776,15703,1,15703-1,,,El Cajon
1500000US060730157032,"Block Group 2, Census Tract 157.03, San Diego County, California",2441,15703,2,15703-2,,,El Cajon
1500000US060730157033,"Block Group 3, Census Tract 157.03, San Diego County, California",2929,15703,3,15703-3,,,El Cajon
1500000US060730157041,"Block Group 1, Census Tract 157.04, San Diego County, California",2153,15704,1,15704-1,,,El Cajon
1500000US060730157042,"Block Group 2, Census Tract 157.04, San Diego County, California",1783,15704,2,15704-2,,,El Cajon
1500000US060730158011,"Block Group 1, Census Tract 158.01, San Diego County, California",1834,15801,1,15801-1,,,El Cajon
1500000US060730158012,"Block Group 2, Census Tract 158.01, San Diego County, California",1710,15801,2,15801-2,,,El Cajon
1500000US060730158021,"Block Group 1, Census Tract 158.02, San Diego County, California",774,15802,1,15802-1,,,El Cajon
1500000US060730158022,"Block Group 2, Census Tract 158.02, San Diego County, California",3008,15802,2,15802-2,,,El Cajon
1500000US060730158023,"Block Group 3, Census Tract 158.02, San Diego County, California",1095,15802,3,15802-3,,,El Cajon
1500000US060730159011,"Block Group 1, Census Tract 159.01, San Diego County, California",2471,15901,1,15901-1,,,El Cajon
1500000US060730159012,"Block Group 2, Census Tract 159.01, San Diego County, California",1566,15901,2,15901-2,,,El Cajon
1500000US060730159021,"Block Group 1, Census Tract 159.02, San Diego County, California",685,15902,1,15902-1,,,El Cajon
1500000US060730159022,"Block Group 2, Census Tract 159.02, San Diego County, California",1090,15902,2,15902-2,,,El Cajon
1500000US060730159023,"Block Group 3, Census Tract 159.02, San Diego County, California",698,15902,3,15902-3,,,El Cajon
1500000US060730159024,"Block Group 4, Census Tract 159.02, San Diego County, California",2705,15902,4,15902-4,,,El Cajon
1500000US060730160001,"Block Group 1, Census Tract 160, San Diego County, California",727,16000,1,16000-1,,,El Cajon
1500000US060730160002,"Block Group 2, Census Tract 160, San Diego County, California",1538,16000,2,16000-2,,,El Cajon
1500000US060730161001,"Block Group 1, Census Tract 161, San Diego County, California",3171,16100,1,16100-1,,,El Cajon
1500000US060730161002,"Block Group 2, Census Tract 161, San Diego County, California",1330,16100,2,16100-2,,,El Cajon
1500000US060730161003,"Block Group 3, Census Tract 161, San Diego County, California",1821,16100,3,16100-3,,,El Cajon
1500000US060730162011,"Block Group 1, Census Tract 162.01, San Diego County, California",2189,16201,1,16201-1,,,El Cajon
1500000US060730162012,"Block Group 2, Census Tract 162.01, San Diego County, California",1162,16201,2,16201-2,,,El Cajon
1500000US060730162013,"Block Group 3, Census Tract 162.01, San Diego County, California",2031,16201,3,16201-3,,,El Cajon
1500000US060730162021,"Block Group 1, Census Tract 162.02, San Diego County, California",1016,16202,1,16202-1,,,El Cajon
1500000US060730162022,"Block Group 2, Census Tract 162.02, San Diego County, California",2852,16202,2,16202-2,,,El Cajon
1500000US060730163011,"Block Group 1, Census Tract 163.01, San Diego County, California",2413,16301,1,16301-1,,,El Cajon
1500000US060730163012,"Block Group 2, Census Tract 163.01, San Diego County, California",2925,16301,2,16301-2,,,El Cajon
1500000US060730163021,"Block Group 1, Census Tract 163.02, San Diego County, California",1024,16302,1,16302-1,,,El Cajon
1500000US060730163022,"Block Group 2, Census Tract 163.02, San Diego County, California",2713,16302,2,16302-2,,,El Cajon
1500000US060730163023,"Block Group 3, Census Tract 163.02, San Diego County, California",2128,16302,3,16302-3,,,El Cajon
1500000US060730164011,"Block Group 1, Census Tract 164.01, San Diego County, California",657,16401,1,16401-1,,,El Cajon
1500000US060730164012,"Block Group 2, Census Tract 164.01, San Diego County, California",2178,16401,2,16401-2,,,El Cajon
1500000US060730164013,"Block Group 3, Census Tract 164.01, San Diego County, California",2505,16401,3,16401-3,,,El Cajon
1500000US060730164021,"Block Group 1, Census Tract 164.02, San Diego County, California",2922,16402,1,16402-1,,,El Cajon
1500000US060730164022,"Block Group 2, Census Tract 164.02, San Diego County, California",244,16402,2,16402-2,,,El Cajon
1500000US060730164023,"Block Group 3, Census Tract 164.02, San Diego County, California",1684,16402,3,16402-3,,,El Cajon
1500000US060730164024,"Block Group 4, Census Tract 164.02, San Diego County, California",1319,16402,4,16402-4,,,El Cajon
1500000US060730164025,"Block Group 5, Census Tract 164.02, San Diego County, California",2235,16402,5,16402-5,,,El Cajon
1500000US060730165021,"Block Group 1, Census Tract 165.02, San Diego County, California",617,16502,1,16502-1,,,El Cajon
1500000US060730165022,"Block Group 2, Census Tract 165.02, San Diego County, California",2725,16502,2,16502-2,,,El Cajon
1500000US060730165023,"Block Group 3, Census Tract 165.02, San Diego County, California",2191,16502,3,16502-3,,,El Cajon
1500000US060730165024,"Block Group 4, Census Tract 165.02, San Diego County, California",2102,16502,4,16502-4,,,El Cajon
1500000US060730165031,"Block Group 1, Census Tract 165.03, San Diego County, California",2302,16503,1,16503-1,,,El Cajon
1500000US060730165032,"Block Group 2, Census Tract 165.03, San Diego County, California",1179,16503,2,16503-2,,,El Cajon
1500000US060730165041,"Block Group 1, Census Tract 165.04, San Diego County, California",2841,16504,1,16504-1,,,El Cajon
1500000US060730165042,"Block Group 2, Census Tract 165.04, San Diego County, California",2741,16504,2,16504-2,,,El Cajon
1500000US060730165043,"Block Group 3, Census Tract 165.04, San Diego County, California",455,16504,3,16504-3,,,El Cajon
1500000US060730165044,"Block Group 4, Census Tract 165.04, San Diego County, California",819,16504,4,16504-4,,,El Cajon
1500000US060730166051,"Block Group 1, Census Tract 166.05, San Diego County, California",2275,16605,1,16605-1,,,Lake Murray
1500000US060730166052,"Block Group 2, Census Tract 166.05, San Diego County, California",2108,16605,2,16605-2,,,Lake Murray
1500000US060730166053,"Block Group 3, Census Tract 166.05, San Diego County, California",1282,16605,3,16605-3,,,Lake Murray
1500000US060730166054,"Block Group 4, Census Tract 166.05, San Diego County, California",2165,16605,4,16605-4,,,Lake Murray
1500000US060730166061,"Block Group 1, Census Tract 166.06, San Diego County, California",2307,16606,1,16606-1,San Diego,,Lake Murray/Santee
1500000US060730166062,"Block Group 2, Census Tract 166.06, San Diego County, California",1268,16606,2,16606-2,,,Lake Murray/Santee
1500000US060730166071,"Block Group 1, Census Tract 166.07, San Diego County, California",3464,16607,1,16607-1,,,Santee/Lakeside
1500000US060730166072,"Block Group 2, Census Tract 166.07, San Diego County, California",2074,16607,2,16607-2,,,Santee/Lakeside
1500000US060730166073,"Block Group 3, Census Tract 166.07, San Diego County, California",1894,16607,3,16607-3,,,Santee/Lakeside
1500000US060730166081,"Block Group 1, Census Tract 166.08, San Diego County, California",2737,16608,1,16608-1,,,Santee/Lakeside
1500000US060730166091,"Block Group 1, Census Tract 166.09, San Diego County, California",1935,16609,1,16609-1,,,Santee
1500000US060730166092,"Block Group 2, Census Tract 166.09, San Diego County, California",1388,16609,2,16609-2,,,Santee
1500000US060730166093,"Block Group 3, Census Tract 166.09, San Diego County, California",2144,16609,3,16609-3,,,Santee
1500000US060730166101,"Block Group 1, Census Tract 166.10, San Diego County, California",2146,16610,1,16610-1,,,Santee
1500000US060730166102,"Block Group 2, Census Tract 166.10, San Diego County, California",1936,16610,2,16610-2,,,Santee
1500000US060730166121,"Block Group 1, Census Tract 166.12, San Diego County, California",2705,16612,1,16612-1,,,Santee
1500000US060730166122,"Block Group 2, Census Tract 166.12, San Diego County, California",888,16612,2,16612-2,,,Santee
1500000US060730166123,"Block Group 3, Census Tract 166.12, San Diego County, California",2343,16612,3,16612-3,,,Santee
1500000US060730166131,"Block Group 1, Census Tract 166.13, San Diego County, California",701,16613,1,16613-1,,,Santee
1500000US060730166132,"Block Group 2, Census Tract 166.13, San Diego County, California",1180,16613,2,16613-2,,,Santee
1500000US060730166141,"Block Group 1, Census Tract 166.14, San Diego County, California",1993,16614,1,16614-1,,,Santee
1500000US060730166142,"Block Group 2, Census Tract 166.14, San Diego County, California",1994,16614,2,16614-2,,,Santee
1500000US060730166151,"Block Group 1, Census Tract 166.15, San Diego County, California",4488,16615,1,16615-1,,,Santee
1500000US060730166161,"Block Group 1, Census Tract 166.16, San Diego County, California",1610,16616,1,16616-1,,,Santee
1500000US060730166162,"Block Group 2, Census Tract 166.16, San Diego County, California",2831,16616,2,16616-2,,,Santee
1500000US060730166171,"Block Group 1, Census Tract 166.17, San Diego County, California",1147,16617,1,16617-1,,,Santee
1500000US060730166172,"Block Group 2, Census Tract 166.17, San Diego County, California",2306,16617,2,16617-2,,,Santee
1500000US060730167011,"Block Group 1, Census Tract 167.01, San Diego County, California",7841,16701,1,16701-1,,,Santee
1500000US060730167012,"Block Group 2, Census Tract 167.01, San Diego County, California",1667,16701,2,16701-2,,,Santee
1500000US060730167021,"Block Group 1, Census Tract 167.02, San Diego County, California",1868,16702,1,16702-1,,,Lakeside
1500000US060730167022,"Block Group 2, Census Tract 167.02, San Diego County, California",2694,16702,2,16702-2,,,Lakeside
1500000US060730167023,"Block Group 3, Census Tract 167.02, San Diego County, California",762,16702,3,16702-3,,,Lakeside
1500000US060730167024,"Block Group 4, Census Tract 167.02, San Diego County, California",3193,16702,4,16702-4,,,Lakeside
1500000US060730168021,"Block Group 1, Census Tract 168.02, San Diego County, California",1692,16802,1,16802-1,,,Unincorporated
1500000US060730168022,"Block Group 2, Census Tract 168.02, San Diego County, California",1914,16802,2,16802-2,,,Unincorporated
1500000US060730168023,"Block Group 3, Census Tract 168.02, San Diego County, California",1043,16802,3,16802-3,,,Unincorporated
1500000US060730168024,"Block Group 4, Census Tract 168.02, San Diego County, California",2564,16802,4,16802-4,,,Unincorporated
1500000US060730168041,"Block Group 1, Census Tract 168.04, San Diego County, California",2039,16804,1,16804-1,,,Lakeside
1500000US060730168042,"Block Group 2, Census Tract 168.04, San Diego County, California",1473,16804,2,16804-2,,,Lakeside
1500000US060730168043,"Block Group 3, Census Tract 168.04, San Diego County, California",2162,16804,3,16804-3,,,Lakeside
1500000US060730168044,"Block Group 4, Census Tract 168.04, San Diego County, California",1827,16804,4,16804-4,,,Lakeside
1500000US060730168061,"Block Group 1, Census Tract 168.06, San Diego County, California",1943,16806,1,16806-1,,,Lakeside
1500000US060730168062,"Block Group 2, Census Tract 168.06, San Diego County, California",1235,16806,2,16806-2,,,Lakeside
1500000US060730168063,"Block Group 3, Census Tract 168.06, San Diego County, California",1678,16806,3,16806-3,,,Lakeside
1500000US060730168071,"Block Group 1, Census Tract 168.07, San Diego County, California",625,16807,1,16807-1,,,Lakeside
1500000US060730168072,"Block Group 2, Census Tract 168.07, San Diego County, California",2873,16807,2,16807-2,,,Lakeside
1500000US060730168073,"Block Group 3, Census Tract 168.07, San Diego County, California",2538,16807,3,16807-3,,,Lakeside
1500000US060730168074,"Block Group 4, Census Tract 168.07, San Diego County, California",1579,16807,4,16807-4,,,Lakeside
1500000US060730168091,"Block Group 1, Census Tract 168.09, San Diego County, California",1077,16809,1,16809-1,,,Lakeside
1500000US060730168092,"Block Group 2, Census Tract 168.09, San Diego County, California",1998,16809,2,16809-2,,,Lakeside
1500000US060730168093,"Block Group 3, Census Tract 168.09, San Diego County, California",2550,16809,3,16809-3,,,Lakeside
1500000US060730168101,"Block Group 1, Census Tract 168.10, San Diego County, California",3022,16810,1,16810-1,,,Lakeside
1500000US060730168111,"Block Group 1, Census Tract 168.11, San Diego County, California",3057,16811,1,16811-1,,,Lakeside
1500000US060730168112,"Block Group 2, Census Tract 168.11, San Diego County, California",1761,16811,2,16811-2,,,Lakeside
1500000US060730169011,"Block Group 1, Census Tract 169.01, San Diego County, California",1625,16901,1,16901-1,,,Unincorporated
1500000US060730169012,"Block Group 2, Census Tract 169.01, San Diego County, California",1943,16901,2,16901-2,,,Unincorporated
1500000US060730169013,"Block Group 3, Census Tract 169.01, San Diego County, California",1104,16901,3,16901-3,,,Unincorporated
1500000US060730169014,"Block Group 4, Census Tract 169.01, San Diego County, California",2755,16901,4,16901-4,,,Unincorporated
1500000US060730169021,"Block Group 1, Census Tract 169.02, San Diego County, California",2841,16902,1,16902-1,,,Unincorporated
1500000US060730170061,"Block Group 1, Census Tract 170.06, San Diego County, California",1624,17006,1,17006-1,San Diego,,Rancho Bernardo
1500000US060730170062,"Block Group 2, Census Tract 170.06, San Diego County, California",1333,17006,2,17006-2,,,Rancho Bernardo
1500000US060730170091,"Block Group 1, Census Tract 170.09, San Diego County, California",2738,17009,1,17009-1,,,Poway
1500000US060730170092,"Block Group 2, Census Tract 170.09, San Diego County, California",2119,17009,2,17009-2,,,Poway
1500000US060730170101,"Block Group 1, Census Tract 170.10, San Diego County, California",1295,17010,1,17010-1,,,Poway/Lakeside
